,NASDAQ,AAPl,MSFT,GOOG,AMZN,NVDA,TSLA,META,AVGO,COST,PEP,AMGN,TXN,AMD,TMUS,NFLX,CMCSA,AZN,CSCO,ASML,ADBE,INTC,INTU,SNY,KHC,HON,QCOM,AMAT,BKNG,SBUX,ISRG,ADP,MDLZ,MAR,VRTX,REGN,ADI,ORLY,LRCX,MU,ATVI,CME,PANW,EQIX,SNPS,CHTR,NTES,MELI,PYPL,CDNS,CSX
7/19/2022 16:00:00,11713.15,151,259.53,114.62,118.21,169.92,245.53,175.78,509,520.23,170.06,247.32,164.64,85.88,137.52,201.63,41.31,68.16,44.03,498.36,387.83,40.22,403.86,51.6,38.74,177.23,147.37,98.23,1834.8,82.55,214.44,218.95,61.42,150.92,289.6,595.73,161.45,689.32,446.94,62.4,78.63,203.82,171.2,637.38,323.51,482.95,90.17,724.75,77.74,161.58,29.72
7/20/2022 16:00:00,11897.65,153.04,262.27,114.7,122.77,178.07,247.5,183.09,511.77,524.2,168.26,246.63,165.33,89.43,137.45,216.44,41.82,65.79,44.13,514.42,401.49,40.56,420.45,49.89,38.26,178.26,151.71,102.23,1834.8,83.27,219.22,216.05,61.45,152.6,285.5,594.59,163.12,689.96,465.1,63.3,79.3,204.15,168.07,637.38,330.7,483.2,94.19,779.68,80.24,164.02,29.73
7/21/2022 16:00:00,12059.61,155.35,264.84,115.04,124.63,180.5,271.71,183.17,517.68,529.46,168.51,245.78,166.54,91.09,133.19,223.88,42.27,65.36,44.58,542.27,408.91,40.61,434.7,49.96,37.95,180.03,155.86,103.84,1829.41,83.54,224.75,218.09,61.35,151,283.11,592.44,165.19,685.86,476.13,63.64,79.49,205.79,171.45,650.19,338.66,492.74,99.99,789.2,82.75,168.75,30.99
7/22/2022 16:00:00,11834.11,154.09,260.36,108.36,122.42,173.19,272.24,169.27,512.52,529.72,169.61,245.95,163.9,88.1,132.48,220.44,42.6,65.25,44.46,534.26,401.9,39.2,434.74,49.83,38.32,181.47,153.7,101.67,1809.88,83.59,211.85,220.34,61.99,150.91,280.29,586.11,163.27,688.2,463.99,61.29,79.23,204.48,170.39,653.78,338.04,485.7,95.05,763.92,81.05,167.71,30.89
7/25/2022 16:00:00,11782.67,152.95,258.83,108.21,121.14,170.24,268.43,166.65,513.11,529.14,169.85,248.72,163.2,87.54,134.56,218.51,42.47,66.16,44.34,538.97,391.96,39.16,426.2,50.31,38.38,181.26,153.25,101,1834.67,81.5,219.17,218.38,62.76,152.99,283.68,587.28,163.04,685.2,457.45,60.15,79.65,204.46,168.42,649.48,337.67,478.98,96.81,762.78,81.65,167.66,31.35
7/26/2022 16:00:00,11562.58,151.6,251.9,105.44,114.81,165.33,258.86,159.15,511.09,511.93,171.83,251.14,160.84,85.25,133.91,213.91,42.72,66.72,43.83,524.17,379.26,38.96,414.22,50.35,38.64,181.42,149.97,98.91,1795.8,80.31,216.79,217.91,62.94,151.04,288.22,582.56,161.78,675.35,447.23,59.66,79.46,203.78,155.07,641.7,339.41,479.01,94.33,727.79,77.04,170.75,31.16
7/27/2022 16:00:00,12032.42,156.79,268.74,113.6,120.97,177.9,274.82,169.58,527.79,522.31,171.59,251.72,171.54,89.82,140.91,226.75,43.37,67.49,44.64,546.18,392.78,40.18,433.16,50.92,36.34,183.66,153.42,103.46,1877.58,82.96,225.34,234.04,63.63,157.6,286.99,587.91,168.33,689.4,467.66,61.89,79.79,195.99,159.36,652.21,353.54,475.94,96.11,791.67,86.42,176.62,31.83
7/28/2022 16:00:00,12162.59,157.35,276.41,114.59,122.28,179.84,280.9,160.72,533.61,536.18,174.84,249.75,175.75,91.67,141.7,226.02,39.41,66.72,45.62,560.71,403.5,39.71,448.59,50.92,37.19,190.44,146.45,105.16,1912.93,84.67,230.54,239.48,64.2,158.09,280.82,582.37,169.67,707.01,484.94,62.07,79.51,199.52,164.07,711.31,362.64,435.58,96.12,803.75,85.86,183.62,31.71
7/29/2022 16:00:00,12390.69,162.51,280.74,116.64,134.95,181.63,297.15,159.1,535.48,541.3,174.96,247.47,178.89,94.47,143.06,224.9,37.52,66.23,45.37,574.44,410.12,36.31,456.17,49.7,36.83,192.46,145.06,105.98,1935.69,84.78,230.17,241.12,64.04,158.82,280.41,581.69,171.96,703.59,500.51,61.86,79.95,199.48,166.37,703.74,367.5,432.1,92.98,813.71,86.53,186.08,32.33
8/1/2022 16:00:00,12368.98,161.51,278.01,115.48,135.39,184.41,297.28,159.93,536.37,546.81,176.95,245.64,178.8,96.78,143.79,226.21,37.51,65.65,45.28,578.15,411.09,36.96,448.46,48.9,37.43,191.99,147.43,106.4,1906.67,84.91,228.54,241.32,64.89,159.57,273.83,576.68,171.46,708.99,502.8,62.54,80.08,195.75,169.22,694.43,370.01,426.56,91.54,813.97,88.57,185.04,32.6
8/2/2022 16:00:00,12348.76,160.01,274.82,115.9,134.16,185.26,300.59,160.19,531.21,543.46,175.49,243.91,177.22,99.29,142.35,221.42,37.68,65.26,44.92,565.6,409.96,36.01,446.97,48.8,37.09,189.12,147.03,104.99,1956.3,83.71,238.48,240.62,64.76,158.24,273.86,574.96,170.77,708.47,502.65,62.47,79.32,197.52,170.23,688.71,368.36,437.65,90.6,837.59,89.63,183.45,32.15
8/3/2022 16:00:00,12668.16,166.13,282.47,118.78,139.52,188.93,307.4,168.8,546.74,547.01,176.83,247.14,183.47,98.09,143.7,226.73,38.48,65.32,45.71,583.86,424.54,36.52,465.75,48.84,37.34,191.5,149.16,109.01,1966.48,87.27,242.18,244.32,65.13,159.34,275.03,608.77,176.36,705.37,524.69,64.25,80.59,197.74,176.36,696.16,370.84,452.18,90.51,890.87,97.92,181.95,32.5
8/4/2022 16:00:00,12720.58,165.81,283.65,118.87,142.57,192.15,308.63,170.57,552.8,543.28,175.87,246.98,184.91,103.91,143.79,229.91,38.93,66.29,45.38,588.46,430.59,35.66,466.3,49.18,37.03,192.44,151.01,111.06,1947.25,86.88,242.46,243.99,64.25,158.99,274.85,614.96,176.96,706.92,531.85,64.85,80.66,200.03,167.23,697,372.29,459.45,89,1034.83,96.98,185.58,32.83
8/5/2022 16:00:00,12657.56,165.35,282.91,118.22,140.8,189.89,288.17,167.11,551.44,540.67,174.55,246.25,184.3,102.31,144.56,226.78,38.27,66.03,45.01,577.31,433.43,35.39,468.99,49.71,37.57,192.27,150.21,109.62,1924.97,85.73,240.32,247.2,63.77,157.01,288.03,613.61,177.25,709.01,519.97,62.46,80.49,202.15,167.12,697.51,374.29,462.98,88.98,1024.81,95.32,186.55,33.11
8/8/2022 16:00:00,12644.46,164.87,280.32,118.14,139.41,177.93,290.42,170.25,545.53,541.9,173.85,247.29,182.8,100.07,144.58,233.49,38.59,65.12,45.02,572.75,434.34,35.38,466.76,49.08,37.79,193.97,147.81,107.83,1955.8,85.72,239.13,248.61,63.94,158.27,293.95,630.63,175.86,712.27,509.54,61.45,81,201.46,167.02,697.02,372.07,464.05,89.46,1024.25,96.26,184.33,32.82
8/9/2022 16:00:00,12493.93,164.92,282.3,117.5,137.83,170.86,283.33,168.53,532.8,535.82,174.5,248.36,177.71,95.54,145.58,229.94,38.16,65.89,44.92,541.11,426.57,34.52,462.07,48.66,38.4,194.09,142.51,99.66,1957.21,84.84,232.88,249.8,63.93,158.79,298.83,622.15,170.37,717.02,469.4,59.15,80.59,202.95,166.79,697.75,372.61,452.5,89.38,995.5,94.48,184.61,32.67
8/10/2022 16:00:00,12854.81,169.24,289.16,120.65,142.69,180.97,294.36,178.34,550.41,539.82,175.94,252.09,183.12,99.05,144.84,244.11,38.96,66.3,46.02,566.05,438.4,35.37,478.09,45.2,38.63,197.23,146.99,105.05,2023.69,86.49,237.85,252.47,64.47,161.24,295.77,641.49,175.08,719.83,494.95,61.4,80.91,198.4,173.95,709.46,375.71,462.69,89.82,1064.23,98.91,186.34,34.06
8/11/2022 16:00:00,12779.91,168.49,287.02,119.82,140.64,179.42,286.63,177.49,545.43,532.2,175.04,248.35,182.06,98.12,143.61,242.7,39.4,64.65,45.9,562.41,434.89,35.59,478.77,43.42,38.73,198.51,147.83,105.53,2063.76,87.27,236.02,250.23,64.29,161.13,292.16,623.9,174.55,719.41,497.46,62.32,80.51,199.02,172.17,689.31,377.01,466.19,91.52,1032.47,99.11,186.35,34.16
8/12/2022 16:00:00,13047.19,172.1,291.91,122.65,143.55,187.09,300.03,180.5,558.23,537.21,177.33,248.39,185.38,100.83,146.46,249.3,40,66.64,46.61,575.96,445.67,36.11,486.66,44.37,38.67,200.87,151.29,110.38,2120.98,88.31,238.37,256.78,64.2,164.07,294.52,628.71,179.26,731.59,518.59,65.04,80.79,202.6,175.63,704.56,385.44,478.12,91.88,1081.08,101.1,188.83,34.35
8/15/2022 16:00:00,13128.05,173.19,293.47,122.88,143.18,190.32,309.32,180.89,558.96,545.75,179.28,251.08,185.4,101.01,146.69,249.11,40.57,66.81,46.59,574.94,451.02,36.34,489.23,43.83,38.56,202.25,152.13,109.78,2129.76,89.16,238.26,259.71,65.18,163.18,305.53,643.29,179.89,737.96,517.29,64.7,80.73,202.29,175.92,714.79,390.45,480.92,92.43,1082.66,101.51,193.09,34.14
8/16/2022 16:00:00,13102.55,173.03,292.71,122.51,144.78,188.79,306.56,179.47,551.65,553.02,180.32,253.15,183.36,100.2,146.63,245.69,40.36,66.74,46.77,566.68,447.56,36.19,488.18,44.81,38.83,203.67,150.03,108.49,2151.34,89.4,233.71,260.04,65.96,166.24,303,648.7,179.04,742.59,510.36,63.86,80.92,205.46,174.85,712.04,385.67,482.83,93.18,1053.75,102.08,192.63,34.44
8/17/2022 16:00:00,12938.12,174.55,291.32,120.32,142.1,183.35,304,174.85,538.59,556.32,180.22,250.58,176.71,98.27,145.55,241.15,39.26,66.42,46.66,557.28,437.82,35.78,478.3,42.18,38.2,202.78,148.53,106,2129.65,88.35,229.71,260.69,65.51,163.57,299.23,636.34,170.13,743.76,497.56,61.62,80.53,206.45,171.5,706.9,381,465.28,91.58,997.9,99.42,191,34.48
8/18/2022 16:00:00,12965.34,174.15,290.17,120.86,142.3,187.73,302.87,174.66,558.45,560.96,180.4,249.7,178.46,100.44,146.86,245.17,38.61,66.5,49.37,561.3,439.03,36.2,477.76,41.19,38.26,203.72,151.38,108.27,2144.73,88.55,229.59,260.94,65.55,165.05,294.29,624.83,170.13,736.72,503.15,62.98,80.44,207.92,172.62,701.42,373.32,458.07,86.11,977.52,99.86,190.73,34.35
8/19/2022 16:00:00,12705.22,171.52,286.15,118.12,138.23,178.49,296.67,167.96,548.43,554.53,180.17,250.86,176.45,95.95,146.37,241.16,38.68,67.17,48.7,545.26,425.06,35.38,463.95,41.27,38.53,201.56,147.6,104.63,2086.92,86.92,224.78,259.82,65.36,161.38,299.04,618.36,168,736.55,476.79,60.51,80.27,202.07,171.17,696.79,363,454.46,84.7,909.76,96.56,188.04,33.83
8/22/2022 16:00:00,12381.57,167.57,277.75,115.07,133.22,170.34,289.91,163.05,528.75,545.47,178.45,246.9,171.44,92.84,144.58,226.54,37.62,67.24,47.71,520.07,411.35,33.84,446.12,40.96,38.41,197.84,141.61,100.81,1972.67,84.95,218.54,256.38,64.51,157.92,293.84,612.1,163.84,724.38,457.57,58.31,79.76,199.69,169.35,675.35,358.1,438.51,85.72,878.09,93.58,184.9,33.56
8/23/2022 16:00:00,12381.3,167.23,276.44,114.77,133.62,171.81,296.45,161.11,529.78,542.07,178.37,244.47,172.52,92.49,143.86,224.55,37.24,66.43,47.41,525.75,410.41,33.95,449.56,40.72,38.72,197.55,140.72,101.93,1992.83,84.69,216.81,255.77,63.72,158.64,286.25,602.53,164.41,720.09,463.97,57.86,79.34,197.68,189.84,667.78,359,432.06,87.55,887.04,93.2,183.25,33.63
8/24/2022 16:00:00,12431.53,167.53,275.79,114.7,133.8,172.22,297.1,163.26,530.84,543.22,179.26,244.49,172.19,92.73,145.33,229.61,37.11,67.64,47.07,525.44,405.65,33.86,465.77,40.58,38.91,197.79,141.31,101.48,1990.96,86.05,220.47,256.14,64.6,159.93,291.03,602.79,163.65,711.21,463.01,58.31,79.28,198.9,188.27,671.47,358.75,429.18,88.19,898,93.76,182.99,33.62
8/25/2022 16:00:00,12639.27,170.03,278.85,117.7,137.28,179.13,296.07,168.78,550.13,550.77,179.27,245.68,177.31,97.18,147.07,233.98,37.6,68.26,47.27,539.74,403.93,34.89,465.85,40.49,38.61,200.43,146.25,105,2008.54,87.39,225.02,258.21,64.46,162.67,291.22,603.8,167.07,713.73,478.19,61.2,79.07,199.13,191.86,689.53,363.26,438.54,92.18,919.18,96.72,184.8,33.98
8/26/2022 16:00:00,12141.71,163.62,268.09,111.3,130.75,162.6,288.09,161.78,520.86,531.82,175.04,240.65,169.49,91.18,143.02,223.28,36.8,66.32,45.89,509.94,381.02,33.36,448.46,40.82,38.11,193.06,138.38,98.8,1910.96,84.06,211.09,250.48,62.73,156.69,281.68,596.18,158.67,698.79,453.31,57.63,78.63,196.35,186.9,670.74,355,425.77,90.06,877.8,92.7,177.83,32.63
8/29/2022 16:00:00,12017.67,161.38,265.23,110.34,129.79,158.01,284.82,159.17,514.18,531.06,174.49,239.38,167.94,88.49,144.89,224.57,36.29,65.83,45.71,499.88,375.26,32.94,436.8,40.7,38.09,192.42,137.08,96.54,1898.66,84.12,208.9,248.88,62.48,155.72,281.6,592.77,155.19,704.77,444.54,57.01,78.75,195.4,186.33,659.33,347.49,418.3,87.55,875.17,92.66,174.83,32.72
8/30/2022 16:00:00,11883.14,158.91,262.97,109.91,128.73,154.68,277.7,157.16,506.39,524.14,172.99,239.12,166.74,86.94,145.52,220.65,35.72,63.38,45.24,493.02,375.07,32.26,433.2,41.24,37.41,190.7,134.41,94.52,1880.23,83.41,206.5,245.59,61.85,153.34,281.36,588.39,152.73,698.26,442.68,56.3,78.62,195.19,186.56,655.89,346,409.51,86.95,862.1,91.8,174.23,31.67
8/31/2022 16:00:00,11816.2,157.22,261.47,109.15,126.77,150.94,275.61,162.93,499.11,522.1,172.27,240.3,165.21,84.87,143.96,223.56,36.19,62.38,44.72,489.94,373.44,31.92,431.78,41.03,37.4,189.35,132.27,94.07,1875.81,84.07,205.74,244.41,61.86,153.74,281.76,581.06,151.53,697.12,437.91,56.53,78.49,195.61,185.6,657.37,346.02,412.63,88.51,855.36,93.44,173.77,31.65
9/1/2022 16:00:00,11785.13,157.96,260.4,110.55,127.82,139.37,277.16,165.36,492.01,529.17,172.85,245.5,166.16,82.33,143.92,230.04,36.9,61.79,45.29,469.92,370.53,31.76,425.5,40.4,37.7,190.73,129.92,91.81,1852.51,85.4,206.11,245.96,61.97,153.95,290.2,600.63,150.69,706.47,432.04,57.31,78.55,199.42,181.72,653.3,332.49,420.33,88.13,858.79,92.66,170.04,31.61
9/2/2022 16:00:00,11630.86,155.81,256.06,108.68,127.51,136.47,270.21,160.32,500.22,519.11,170.66,242.37,163,80.24,141.98,226.11,35.76,60.69,44.59,467.19,368.14,31.22,420.06,40.08,37.31,186.89,128.48,91.24,1837.91,82.94,203.67,238.48,60.73,154.23,281.04,580.62,148.63,702.7,430.21,56.33,77.53,194.69,179.73,631.16,330.56,407.14,88.52,855.91,91.13,168.17,31.24
9/6/2022 16:00:00,11544.91,154.53,253.25,107.48,126.11,134.65,274.42,158.54,498.2,518.9,169.51,242.22,163.1,78.72,141.91,218.39,34.74,60.41,44.47,469.92,368.3,30.36,418.76,39.59,37.43,185.6,126.67,90.29,1814.85,84.52,202.3,238.14,60,152.37,279.18,573.97,148.23,707.53,426.76,55.23,76.84,198.03,176.85,631.84,326.83,397,86.79,857.93,91.62,167.82,31.49
9/7/2022 16:00:00,11791.9,155.96,258.09,110.48,129.48,137.14,283.7,160.39,505.13,529.64,173.25,244.79,165.82,79.61,145.5,228.96,34.98,59.82,45.02,476.68,379.72,30.65,435.29,40.47,37.32,189.09,128.6,91.94,1872.45,88.31,210.87,241.72,61.42,157.6,284.44,596.44,150.7,724.41,432,55,77.72,200.34,180,647.2,332.04,402.55,87.22,887.69,94.97,170.89,31.89
9/8/2022 16:00:00,11862.13,154.46,258.52,109.42,129.82,139.9,289.26,162.06,511.93,529.12,172.67,245.45,168.41,82.78,145.37,227.44,34.37,60.32,45.37,482.75,383.63,30.75,439.04,40.08,36.06,187.82,128.85,93.79,1906.02,89.46,214.78,241.94,60.95,159.4,288.99,708.85,152.13,728.64,439.16,55.39,77.39,201.98,182.42,650.9,333.76,395.91,85.5,922.54,96.17,171.84,32.21
9/9/2022 16:00:00,12112.31,157.37,264.46,111.78,133.27,143.87,299.68,169.15,522.4,536.58,173.22,247.69,170.74,85.45,145.7,233.57,35.43,60.85,45.77,501,394.78,31.46,450.03,40.8,36.46,191.69,132.05,96.51,1981.03,88.69,221.32,244.3,61.33,162.36,292.11,724.32,154.18,721.02,450.78,57.44,78.51,201.32,188.26,657.89,340.18,405.91,87.49,970.99,96.23,174.68,32.63
9/12/2022 16:00:00,12266.41,163.43,266.65,111.87,136.45,145.05,304.42,168.96,529.06,539.52,173.9,237.62,170.58,84.64,145.15,236.53,35.69,61.75,46.4,504.93,396.36,31.56,455.37,41.49,36.73,192.03,133,96.3,2013.32,89.07,222.02,243.95,61.9,163.78,293.48,710.74,155.65,727.42,447.3,57.94,78.13,200.21,189.36,665.47,339.56,406.45,87.46,1002.01,97.65,175.02,32.84
9/13/2022 16:00:00,11633.57,153.84,251.99,105.31,126.82,131.31,292.13,153.13,503.65,510.3,167.41,226.86,162.65,77.03,137.74,218.13,33.46,58.99,44.11,471.1,368.39,29.29,429.31,40.53,35.06,184.98,124.93,90.39,1920.8,87.84,211.4,235.06,59.88,157.88,280.67,701.39,148.25,695.68,420.48,53.62,76.76,194.08,182.96,636.27,323.61,386.89,87.39,943.9,95.01,166.92,31.56
9/14/2022 16:00:00,11719.68,155.31,252.22,105.87,128.55,131.28,302.61,151.47,510.75,508,168.68,228.12,165.26,77.45,141.93,224.12,34.47,58.72,43.96,478.1,371.52,29.18,436.84,40.05,34.96,179.97,127.53,90.64,1967.38,92.7,210.78,234.48,60.24,162.54,284.86,697.62,150.25,689.43,421.76,53.11,76.6,191.3,182.06,626.68,323.37,385.11,85.42,960.33,97.66,167.23,31.23
9/15/2022 16:00:00,11552.36,152.37,245.38,103.9,126.28,129.29,303.75,149.55,500.14,503.5,165.88,227.66,162.67,76.66,141.02,235.38,34,58.14,43.29,465.65,309.13,28.84,422.12,40.67,34.61,176.86,124.98,88.92,1956.77,92.22,209.62,230.71,59.57,162.51,287.67,705.85,147.87,688.87,413.44,52.69,76.83,190.77,179.62,616.32,315.94,376,84.2,965.78,96.4,163.05,30.17
9/16/2022 16:00:00,11448.4,150.7,244.74,103.63,123.53,131.98,303.35,146.29,502.5,504.14,166.97,231.14,165.26,76.51,139.95,240.13,34.52,58.05,43.3,467.25,299.5,29.24,423,40.82,34.71,177.35,124.95,88.87,1876.45,91.31,206.28,233.64,60.3,154.92,289.71,710.3,149.31,693.51,409.22,52.85,76.02,191.56,174.09,624.75,314.21,377.58,82.71,919.11,94,164.27,29.49
9/19/2022 16:00:00,11535.02,154.48,244.52,103.85,124.66,133.82,309.07,148.02,501.84,506.57,168.73,230.76,166.25,76.77,140.71,243.63,34.46,57.99,43.3,471.11,296.06,29.44,423.69,40.59,34.61,178.63,126.65,89.72,1902.99,92.14,202.21,235.72,60.38,157.36,285.14,715.34,149.61,695.28,409.22,52.1,75.94,190.72,175.35,625.96,317.32,372.13,82.8,933.1,95.03,167.19,29.88
9/20/2022 16:00:00,11425.05,156.9,242.45,101.83,122.19,131.76,308.73,146.09,493.06,499.52,168.92,227.71,166.06,75.25,139.64,242.85,33.84,57.4,42.58,461.96,291.06,28.96,417.82,39.94,33.94,177.01,124.77,88.12,1896.63,90.79,199.55,233.54,59.75,157.01,286.94,704.22,149.78,701.07,403.4,50.8,75.04,187.25,175.02,616.5,316.26,362.94,83.98,905.69,91.63,166.99,29.47
9/21/2022 16:00:00,11220.19,153.72,238.95,100.01,118.54,132.61,300.8,142.12,482.14,493.07,168.44,224.46,163.3,74.48,136.77,236.87,32.7,56.44,41.59,454.92,286.3,28.47,408.68,38.76,34.44,174.3,124.62,87.09,1806.7,88.6,195.04,230.42,59.75,148.17,280.4,684.63,148.44,695.43,398.65,50.1,75.32,182.03,171.12,620.2,313.11,353.03,79.76,887.5,91.18,166.04,29.14
9/22/2022 16:00:00,11066.81,152.74,240.98,100.57,117.31,125.61,288.59,142.82,477.61,487.17,168.6,227.75,162.62,69.5,135.05,237.05,32.47,56.31,41.15,441.04,287.06,28.07,396.71,39.13,34.26,173.25,123.68,85.04,1720.58,84.7,191.08,230.47,59.8,140.11,286.34,688.26,145.34,693.56,386.83,49.66,77.03,183.33,166.18,609.26,306.97,333.96,78.95,850,87.66,162.32,28.57
